date,T2M,NDVI,GDD_daily,GDD_cumsum,peak
2024-01-01,8.35,5201.598689681042,3.3499999999999996,3.3499999999999996,0
2024-01-02,8.47,5196.6499643458255,3.4700000000000006,6.82,0
2024-01-03,7.7,5191.701239010608,2.7,9.52,0
2024-01-04,9.14,5186.752513675392,4.140000000000001,13.66,0
2024-01-05,8.59,5181.803788340176,3.59,17.25,0
2024-01-06,10.43,5176.855063004959,5.43,22.68,0
2024-01-07,8.05,5171.906337669743,3.0500000000000007,25.73,0
2024-01-08,6.21,5166.957612334526,1.21,26.94,0
2024-01-09,2.98,5162.00888699931,0.0,26.94,0
2024-01-10,3.25,5157.060161664093,0.0,26.94,0
2024-01-11,3.95,5152.111436328876,0.0,26.94,0
2024-01-12,1.8,5147.16271099366,0.0,26.94,0
2024-01-13,1.14,5142.213985658444,0.0,26.94,0
2024-01-14,1.74,5137.265260323227,0.0,26.94,0
2024-01-15,4.96,5132.316534988011,0.0,26.94,0
2024-01-16,8.06,5127.367809652794,3.0600000000000005,30.0,0
2024-01-17,9.18,5122.4190843175775,4.18,34.18,0
2024-01-18,10.66,5114.699489908551,5.66,39.84,0
2024-01-19,10.34,5106.979895499524,5.34,45.18000000000001,0
2024-01-20,6.41,5099.260301090498,1.4100000000000001,46.59,0
2024-01-21,1.35,5091.5407066814705,0.0,46.59,0
2024-01-22,0.75,5083.821112272444,0.0,46.59,0
2024-01-23,2.5,5076.101517863417,0.0,46.59,0
2024-01-24,3.93,5068.381923454391,0.0,46.59,0
2024-01-25,6.12,5060.6623290453645,1.12,47.71,0
2024-01-26,5.74,5052.942734636337,0.7400000000000002,48.45,0
2024-01-27,6.34,5045.223140227311,1.3399999999999999,49.790000000000006,0
2024-01-28,1.8,5037.503545818284,0.0,49.790000000000006,0
2024-01-29,1.66,5029.7839514092575,0.0,49.790000000000006,0
2024-01-30,0.8,5022.06435700023,0.0,49.790000000000006,0
2024-01-31,2.35,5014.344762591204,0.0,49.790000000000006,0
2024-02-01,4.5,5006.625168182177,0.0,49.790000000000006,0
2024-02-02,4.87,4998.9055737731505,0.0,49.790000000000006,0
2024-02-03,4.52,4992.349095137933,0.0,49.790000000000006,0
2024-02-04,7.33,4985.792616502715,2.33,52.120000000000005,0
2024-02-05,7.69,4979.236137867497,2.6900000000000004,54.81,0
2024-02-06,8.63,4972.679659232279,3.630000000000001,58.440000000000005,0
2024-02-07,8.33,4966.123180597061,3.33,61.77,0
2024-02-08,8.27,4959.566701961843,3.2699999999999996,65.04,0
2024-02-09,7.84,4953.010223326625,2.84,67.88000000000001,0
2024-02-10,9.66,4946.453744691407,4.66,72.54,0
2024-02-11,10.59,4939.89726605619,5.59,78.13000000000001,0
2024-02-12,7.43,4933.340787420972,2.4299999999999997,80.56,0
2024-02-13,7.32,4926.784308785755,2.3200000000000003,82.88,0
2024-02-14,6.49,4920.227830150537,1.4900000000000002,84.36999999999999,0
2024-02-15,4.94,4913.671351515319,0.0,84.36999999999999,0
2024-02-16,6.51,4907.114872880101,1.5099999999999998,85.88,0
2024-02-17,7.66,4900.558394244883,2.66,88.53999999999999,0
2024-02-18,9.18,4894.001915609665,4.18,92.72,0
2024-02-19,8.08,4920.412146743592,3.08,95.8,0
2024-02-20,7.34,4946.822377877519,2.34,98.14,0
2024-02-21,7.62,4973.232609011446,2.62,100.76,0
2024-02-22,7.8,4999.642840145372,2.8,103.56,0
2024-02-23,8.81,5026.0530712793,3.8100000000000005,107.37,0
2024-02-24,9.11,5052.463302413226,4.109999999999999,111.48,0
2024-02-25,8.82,5078.873533547154,3.8200000000000003,115.30000000000001,0
2024-02-26,10.41,5105.28376468108,5.41,120.71000000000001,0
2024-02-27,9.81,5131.693995815007,4.8100000000000005,125.52000000000001,0
2024-02-28,11.68,5158.104226948934,6.68,132.20000000000002,0
2024-02-29,11.79,5184.514458082861,6.789999999999999,138.99,0
2024-03-01,9.45,5210.9246892167885,4.449999999999999,143.44,0
2024-03-02,8.74,5237.334920350715,3.74,147.18,0
2024-03-03,8.67,5263.745151484642,3.67,150.85,0
2024-03-04,7.37,5290.155382618569,2.37,153.22,0
2024-03-05,5.44,5316.565613752496,0.4400000000000004,153.66,0
2024-03-06,8.07,5326.628009397983,3.0700000000000003,156.73,0
2024-03-07,7.41,5336.690405043471,2.41,159.14,0
2024-03-08,6.81,5346.752800688959,1.8099999999999996,160.95,0
2024-03-09,6.18,5356.815196334446,1.1799999999999997,162.13,0
2024-03-10,9.21,5366.877591979935,4.210000000000001,166.34,0
2024-03-11,9.64,5376.939987625422,4.640000000000001,170.98000000000002,0
2024-03-12,8.36,5387.002383270909,3.3599999999999994,174.34000000000003,0
2024-03-13,8.03,5397.064778916398,3.0299999999999994,177.37000000000003,0
2024-03-14,8.06,5407.127174561885,3.0600000000000005,180.43000000000004,0
2024-03-15,8.7,5417.1895702073725,3.6999999999999993,184.13000000000002,0
2024-03-16,9.55,5427.25196585286,4.550000000000001,188.68000000000004,0
2024-03-17,10.06,5437.314361498348,5.0600000000000005,193.74000000000004,0
2024-03-18,10.87,5447.376757143836,5.869999999999999,199.61000000000004,0
2024-03-19,8.35,5457.439152789323,3.3499999999999996,202.96000000000004,0
2024-03-20,7.02,5467.501548434811,2.0199999999999996,204.98000000000005,0
2024-03-21,8.54,5477.563944080299,3.539999999999999,208.52000000000004,0
2024-03-22,9.61,5525.378206156403,4.609999999999999,213.13000000000005,0
2024-03-23,9.31,5573.192468232508,4.3100000000000005,217.44000000000005,0
