date,T2M,NDVI,GDD_daily,GDD_cumsum,peak
2024-01-01,5.32,3795.3818841761604,0.3200000000000003,0.3200000000000003,0
2024-01-02,6.08,3813.9777717012084,1.08,1.4000000000000004,0
2024-01-03,5.25,3832.573659226256,0.25,1.6500000000000004,0
2024-01-04,5.16,3851.1695467513036,0.16000000000000014,1.8100000000000005,0
2024-01-05,6.65,3869.7654342763517,1.6500000000000004,3.460000000000001,0
2024-01-06,7.17,3888.3613218013998,2.17,5.630000000000001,0
2024-01-07,8.63,3906.9572093264474,3.630000000000001,9.260000000000002,0
2024-01-08,6.56,3925.553096851495,1.5599999999999996,10.82,0
2024-01-09,5.99,3944.148984376543,0.9900000000000002,11.81,0
2024-01-10,7.2,3962.744871901591,2.2,14.010000000000002,0
2024-01-11,6.56,3981.3407594266387,1.5599999999999996,15.57,0
2024-01-12,7.19,3999.9366469516863,2.1900000000000004,17.76,0
2024-01-13,6.85,4018.5325344767343,1.8499999999999996,19.61,0
2024-01-14,5.12,4037.1284220017824,0.1200000000000001,19.73,0
2024-01-15,6.0,4055.72430952683,1.0,20.73,0
2024-01-16,7.18,4074.3201970518776,2.1799999999999997,22.91,0
2024-01-17,8.3,4092.9160845769256,3.3000000000000007,26.21,0
2024-01-18,6.46,4113.282681387618,1.46,27.67,0
2024-01-19,7.03,4133.64927819831,2.0300000000000002,29.700000000000003,0
2024-01-20,7.9,4154.015875009002,2.9000000000000004,32.6,0
2024-01-21,8.22,4174.382471819695,3.2200000000000006,35.82,0
2024-01-22,8.77,4194.749068630386,3.7699999999999996,39.59,0
2024-01-23,6.56,4215.115665441079,1.5599999999999996,41.150000000000006,0
2024-01-24,7.0,4235.482262251771,2.0,43.150000000000006,0
2024-01-25,6.6,4255.848859062464,1.5999999999999996,44.75000000000001,0
2024-01-26,8.05,4276.215455873155,3.0500000000000007,47.80000000000001,0
2024-01-27,8.9,4296.582052683848,3.9000000000000004,51.70000000000001,0
2024-01-28,6.84,4316.94864949454,1.8399999999999999,53.540000000000006,0
2024-01-29,6.02,4337.315246305232,1.0199999999999996,54.56,0
2024-01-30,6.74,4357.6818431159245,1.7400000000000002,56.300000000000004,0
2024-01-31,7.8,4378.048439926617,2.8,59.1,0
2024-02-01,7.52,4398.415036737309,2.5199999999999996,61.620000000000005,0
2024-02-02,6.66,4418.781633548001,1.6600000000000001,63.28,1
2024-02-03,5.89,4323.5323438630385,0.8899999999999997,64.17,0
2024-02-04,6.26,4228.283054178077,1.2599999999999998,65.43,0
2024-02-05,6.6,4133.033764493114,1.5999999999999996,67.03,0
2024-02-06,6.76,4037.784474808152,1.7599999999999998,68.79,0
2024-02-07,6.23,3942.53518512319,1.2300000000000004,70.02000000000001,0
2024-02-08,9.06,3847.2858954382273,4.0600000000000005,74.08000000000001,0
2024-02-09,10.04,3752.036605753265,5.039999999999999,79.12,0
2024-02-10,10.42,3656.787316068303,5.42,84.54,0
2024-02-11,8.66,3561.5380263833404,3.66,88.2,0
2024-02-12,8.73,3466.288736698378,3.7300000000000004,91.93,0
2024-02-13,9.49,3371.039447013416,4.49,96.42,0
2024-02-14,9.67,3275.7901573284535,4.67,101.09,0
2024-02-15,9.65,3180.5408676434913,4.65,105.74000000000001,0
2024-02-16,6.77,3085.291577958529,1.7699999999999996,107.51,0
2024-02-17,6.95,2990.0422882735666,1.9500000000000002,109.46000000000001,0
2024-02-18,8.6,2894.7929985886044,3.5999999999999996,113.06,0
2024-02-19,9.3,2922.4190927661625,4.300000000000001,117.36,0
2024-02-20,8.83,2950.0451869437206,3.83,121.19,0
2024-02-21,7.26,2977.6712811212788,2.26,123.45,0
2024-02-22,9.48,3005.297375298837,4.48,127.93,0
2024-02-23,9.47,3032.923469476395,4.470000000000001,132.4,0
2024-02-24,9.16,3060.549563653953,4.16,136.56,0
2024-02-25,10.55,3088.175657831511,5.550000000000001,142.11,0
2024-02-26,7.71,3115.801752009069,2.71,144.82000000000002,0
2024-02-27,11.34,3143.427846186627,6.34,151.16000000000003,0
