date,T2M,NDVI,GDD_daily,GDD_cumsum,peak
2024-01-01,2.86,4787.313544343049,0.0,0.0,0
2024-01-02,1.94,4768.997010289141,0.0,0.0,0
2024-01-03,4.36,4750.680476235233,0.0,0.0,0
2024-01-04,5.02,4732.363942181325,0.019999999999999574,0.019999999999999574,0
2024-01-05,3.6,4714.047408127417,0.0,0.019999999999999574,0
2024-01-06,3.11,4695.730874073508,0.0,0.019999999999999574,0
2024-01-07,-2.25,4677.4143400196,0.0,0.019999999999999574,0
2024-01-08,-6.13,4659.097805965692,0.0,0.019999999999999574,0
2024-01-09,-7.52,4640.781271911784,0.0,0.019999999999999574,0
2024-01-10,-5.87,4622.464737857876,0.0,0.019999999999999574,0
2024-01-11,-4.65,4604.148203803968,0.0,0.019999999999999574,0
2024-01-12,-4.17,4585.8316697500595,0.0,0.019999999999999574,0
2024-01-13,-4.17,4567.5151356961505,0.0,0.019999999999999574,0
2024-01-14,-2.6,4549.1986016422425,0.0,0.019999999999999574,0
2024-01-15,-2.03,4530.882067588334,0.0,0.019999999999999574,0
2024-01-16,-2.58,4512.565533534426,0.0,0.019999999999999574,0
2024-01-17,-1.9,4494.248999480518,0.0,0.019999999999999574,0
2024-01-18,2.8,4484.503023692478,0.0,0.019999999999999574,0
2024-01-19,-2.54,4474.757047904438,0.0,0.019999999999999574,0
2024-01-20,-4.43,4465.011072116397,0.0,0.019999999999999574,0
2024-01-21,-3.37,4455.265096328358,0.0,0.019999999999999574,0
2024-01-22,-2.99,4445.519120540317,0.0,0.019999999999999574,0
2024-01-23,0.98,4435.7731447522765,0.0,0.019999999999999574,0
2024-01-24,3.94,4426.027168964237,0.0,0.019999999999999574,0
2024-01-25,3.8,4416.281193176196,0.0,0.019999999999999574,0
2024-01-26,3.09,4406.535217388156,0.0,0.019999999999999574,0
2024-01-27,1.75,4396.789241600116,0.0,0.019999999999999574,0
2024-01-28,0.98,4387.043265812075,0.0,0.019999999999999574,0
2024-01-29,-0.28,4377.297290024035,0.0,0.019999999999999574,0
2024-01-30,-0.27,4367.551314235995,0.0,0.019999999999999574,0
2024-01-31,2.14,4357.8053384479545,0.0,0.019999999999999574,0
2024-02-01,2.45,4348.059362659915,0.0,0.019999999999999574,0
2024-02-02,2.1,4338.313386871874,0.0,0.019999999999999574,0
2024-02-03,5.6,4342.418311286085,0.5999999999999996,0.6199999999999992,0
2024-02-04,6.53,4346.523235700294,1.5300000000000002,2.1499999999999995,0
2024-02-05,7.83,4350.628160114504,2.83,4.9799999999999995,0
2024-02-06,6.72,4354.733084528714,1.7199999999999998,6.699999999999999,0
2024-02-07,5.76,4358.838008942925,0.7599999999999998,7.459999999999999,0
2024-02-08,7.6,4362.942933357134,2.5999999999999996,10.059999999999999,0
2024-02-09,7.5,4367.047857771344,2.5,12.559999999999999,0
2024-02-10,8.94,4371.152782185554,3.9399999999999995,16.5,0
2024-02-11,6.73,4375.257706599765,1.7300000000000004,18.23,0
2024-02-12,5.37,4379.362631013974,0.3700000000000001,18.6,0
2024-02-13,3.63,4383.467555428184,0.0,18.6,0
2024-02-14,4.61,4387.572479842394,0.0,18.6,0
2024-02-15,7.3,4391.677404256605,2.3,20.900000000000002,0
2024-02-16,4.92,4395.782328670814,0.0,20.900000000000002,0
2024-02-17,6.0,4399.887253085024,1.0,21.900000000000002,0
2024-02-18,5.8,4403.9921774992345,0.7999999999999998,22.700000000000003,0
2024-02-19,5.51,4446.358360454301,0.5099999999999998,23.21,0
2024-02-20,5.05,4488.7245434093675,0.04999999999999982,23.26,0
2024-02-21,5.22,4531.090726364435,0.21999999999999975,23.48,0
2024-02-22,5.88,4573.456909319501,0.8799999999999999,24.36,0
2024-02-23,7.02,4615.823092274568,2.0199999999999996,26.38,0
2024-02-24,6.02,4658.189275229635,1.0199999999999996,27.4,0
2024-02-25,4.79,4700.555458184702,0.0,27.4,0
2024-02-26,5.27,4742.921641139768,0.2699999999999996,27.669999999999998,0
2024-02-27,6.81,4785.287824094835,1.8099999999999996,29.479999999999997,0
2024-02-28,8.82,4827.654007049901,3.8200000000000003,33.3,0
2024-02-29,7.42,4870.020190004969,2.42,35.72,0
2024-03-01,6.09,4912.386372960035,1.0899999999999999,36.81,0
2024-03-02,6.97,4954.752555915102,1.9699999999999998,38.78,0
2024-03-03,7.69,4997.118738870169,2.6900000000000004,41.47,0
2024-03-04,8.12,5039.484921825236,3.119999999999999,44.589999999999996,0
2024-03-05,6.99,5081.851104780302,1.9900000000000002,46.58,0
2024-03-06,4.98,5096.6786100290265,0.0,46.58,0
2024-03-07,3.03,5111.506115277751,0.0,46.58,0
2024-03-08,2.8,5126.333620526475,0.0,46.58,0
2024-03-09,4.38,5141.161125775199,0.0,46.58,0
2024-03-10,8.32,5155.988631023923,3.3200000000000003,49.9,0
2024-03-11,7.0,5170.816136272647,2.0,51.9,0
2024-03-12,5.52,5185.643641521371,0.5199999999999996,52.42,0
2024-03-13,6.22,5200.471146770095,1.2199999999999998,53.64,0
2024-03-14,6.82,5215.29865201882,1.8200000000000003,55.46,0
2024-03-15,9.22,5230.126157267544,4.220000000000001,59.68,0
2024-03-16,10.08,5244.953662516268,5.08,64.76,0
2024-03-17,7.37,5259.781167764992,2.37,67.13000000000001,0
2024-03-18,5.67,5274.608673013716,0.6699999999999999,67.80000000000001,0
2024-03-19,2.42,5289.43617826244,0.0,67.80000000000001,0
2024-03-20,5.64,5304.263683511164,0.6399999999999997,68.44000000000001,0
2024-03-21,8.86,5319.091188759889,3.8599999999999994,72.30000000000001,0
